              Y               X               Z     Campo-Total
          0.197           0.517           0.000        12.74798
          0.502          -0.343           0.000        -0.59288
          0.405          -0.397           0.000         1.60070
         -0.097           0.229           0.000      -104.34867
          0.690           0.109           0.000        -5.46402
          0.984          -0.609           0.000        -0.40714
          0.480           0.589           0.000         2.10978
         -0.733           0.184           0.000        -6.04581
         -0.837           0.555           0.000        -2.52324
          0.824           0.981           0.000         0.96880
          0.514          -0.011           0.000        -9.21137
         -0.036           0.906           0.000         7.17897
         -0.295           1.000           0.000         3.31278
          0.143           0.534           0.000        17.13746
         -0.882          -0.217           0.000        -0.17368
          0.063          -0.929           0.000         3.02666
         -0.747          -0.286           0.000         1.35022
         -0.567          -0.916           0.000         2.34527
         -0.156           0.351           0.000         8.70417
         -0.912          -0.685           0.000         1.24183
         -0.600          -0.805           0.000         2.69982
         -0.307          -0.668           0.000         6.53958
          0.411          -0.307           0.000         0.10497
          0.087           0.274           0.000       -33.24322
          0.898           0.243           0.000        -2.40690
         -0.112          -0.402           0.000        21.79290
          0.254           0.324           0.000       -14.90335
         -0.802           0.026           0.000        -3.11845
         -0.490           0.463           0.000        -7.04310
          0.922          -0.249           0.000        -1.64167
          0.546          -0.528           0.000         0.63606
          0.861           0.214           0.000        -2.81360
         -0.177          -0.318           0.000        31.88857
         -0.725           0.315           0.000        -6.07593
         -0.364           0.629           0.000         1.96524
         -0.339          -0.477           0.000        11.25186
          0.725           0.736           0.000         0.85995
         -0.314          -0.040           0.000        21.67447
         -0.639          -0.395           0.000         3.71577
          0.180          -0.573           0.000         6.31267
         -0.929           0.121           0.000        -2.71429
         -0.997          -0.494           0.000         0.68432
          0.499          -0.471           0.000         0.76813
          0.580          -0.301           0.000        -1.73775
          0.707          -0.624           0.000         0.10662
         -0.112          -0.418           0.000        20.22461
         -0.032           0.111           0.000      -256.64282
         -0.419           0.611           0.000        -0.13027
         -0.943           0.661           0.000        -1.50857
          0.288           0.093           0.000       -34.26483
          0.950           0.978           0.000         0.58746
          0.577          -0.837           0.000         0.92479
         -0.994           0.323           0.000        -2.48445
         -0.913          -0.136           0.000        -0.89276
          0.436           0.695           0.000         4.21292
         -0.751           0.794           0.000        -0.77309
          0.473           0.974           0.000         3.12691
          0.073          -0.711           0.000         5.45021
          0.081           0.568           0.000        20.01065
          0.120          -0.027           0.000       -23.46379
         -0.047          -0.057           0.000       132.39114
         -0.890          -0.829           0.000         1.26441
          0.057          -0.529           0.000        10.21842
         -0.371          -0.884           0.000         3.34645
         -0.674           0.012           0.000        -4.33065
         -0.290           0.826           0.000         4.65862
         -0.391           0.349           0.000       -18.82003
          0.260           0.911           0.000         5.88665
          0.897          -0.819           0.000         0.04976
          0.993           0.940           0.000         0.44077
          0.010          -0.010           0.000        -3.72771
          0.476           0.037           0.000       -12.11840
         -0.716          -0.306           0.000         1.92835
          0.776           0.884           0.000         1.04722
         -0.739           0.383           0.000        -5.16777
         -0.732           0.650           0.000        -1.94625
         -0.491           0.240           0.000       -19.42432
          0.562          -0.230           0.000        -2.91134
          0.352          -0.785           0.000         2.29304
         -0.574           0.476           0.000        -5.81114
          0.448          -0.097           0.000        -7.77682
         -0.878           0.784           0.000        -0.96864
         -0.815           0.511           0.000        -3.02038
          0.890          -0.621           0.000        -0.30218
          0.134          -0.935           0.000         2.72417
         -0.435           0.974           0.000         1.99816
          0.251           0.910           0.000         5.98435
         -0.253           0.091           0.000       -86.77324
          0.526           0.562           0.000         0.88080
         -0.775           0.924           0.000        -0.20281
          0.236           0.429           0.000         3.42360
          0.764           0.318           0.000        -3.03549
          0.508           0.601           0.000         1.83635
          0.580           0.351           0.000        -4.67055
          0.868          -0.488           0.000        -0.69559
         -0.055           0.738           0.000        12.02835
         -0.179          -0.808           0.000         4.72361
          0.604          -0.497           0.000         0.06053


