              Y               X               Z     Campo-Total
        -12.234          11.797          -0.100        -2.30619
         -3.189           0.270          -0.100       416.68868
         -9.346           7.467          -0.100       -50.83482
         10.608         -10.566          -0.100        -6.37972
          7.911          -7.795          -0.100       302.54791
         -1.143         -13.147          -0.100        -4.70258
         10.279           3.033          -0.100        -3.92425
         13.540          -3.235          -0.100        -2.04162
          6.664           0.117          -0.100        -7.61399
          0.494           6.216          -0.100       -15.61303
          3.636           6.257          -0.100       233.53398
          1.755          -8.571          -0.100      -101.23957
          7.231           9.498          -0.100       -26.54295
         -5.047           7.444          -0.100       -20.36213
         12.416           9.821          -0.100        -1.91832
          8.808           1.832          -0.100        -5.18702
          7.219          13.736          -0.100        -2.05764
        -13.130          -5.684          -0.100        -3.98764
         -0.130         -10.165          -0.100       -17.85779
         -9.843           7.302          -0.100       -27.93286
         -4.374          13.753          -0.100        -2.12128
          7.281          -3.321          -0.100       -11.77411
          2.007          -9.870          -0.100       -48.35117
        -13.772           4.294          -0.100        -6.03010
         13.127          -4.645          -0.100        -2.53489
         12.336           2.926          -0.100        -2.22723
          5.756           5.864          -0.100       -70.58038
         -2.992          -9.811          -0.100       -11.56619
         11.994           0.850          -0.100        -2.31482
        -12.255          13.734          -0.100        -1.45444
         -5.433           2.378          -0.100       288.36365
          7.790           7.795          -0.100       305.63248
          3.894         -11.568          -0.100       -16.93574
        -13.230          -6.986          -0.100        -3.31859
          7.992          14.086          -0.100        -1.71183
          1.894          -5.439          -0.100       226.26229
         10.877          13.454          -0.100        -1.32817
         10.384           9.146          -0.100        -5.31399
        -14.093          -0.254          -0.100        -5.36205
         -6.261          -4.513          -0.100      -112.58019
          9.441         -12.955          -0.100        -4.13558
          5.361          14.587          -0.100        -1.77207
          0.620          -3.916          -0.100       -82.40094
          8.801           1.412          -0.100        -4.95660
        -12.073           9.259          -0.100        -4.69973
         11.112         -14.470          -0.100        -1.87841
         -1.083           9.085          -0.100        -6.37057
         11.706          -8.392          -0.100        -5.38838
         -8.720          -4.196          -0.100       -30.35483
          0.171           4.989          -0.100       -13.76555
          5.693         -11.358          -0.100       -19.68019
         14.020           6.998          -0.100        -1.48437
         -2.866         -14.740          -0.100        -2.62084
          2.463           4.931          -0.100       -47.30992
        -14.294          11.071          -0.100        -1.79618
         12.926           5.968          -0.100        -2.07481
         11.241         -12.208          -0.100        -3.16579
          5.967           8.748          -0.100       -41.72667
         -8.836          -7.773          -0.100       -32.61928
         13.420          12.374          -0.100        -0.99639
          9.496           4.580          -0.100        -6.83483
        -13.240          -3.885          -0.100        -4.73979
         -3.427           6.572          -0.100       -13.90651
         -0.190           1.969          -0.100       -16.29199
          0.681          -7.017          -0.100       242.39281
        -11.092          11.786          -0.100        -2.88525
         -1.933           3.970          -0.100       -18.42451
          1.114          14.743          -0.100        -1.70947
          6.363          14.760          -0.100        -1.60906
          6.375           7.364          -0.100       193.04853
         -2.861           8.645          -0.100        -7.18894
         -8.699          -2.539          -0.100       -35.18211
        -12.692          -7.341          -0.100        -3.71678
         -9.147         -13.780          -0.100        -1.94533
         12.897          11.462          -0.100        -1.28894
          0.188           8.233          -0.100       -11.42210
         -1.576           0.480          -0.100       -35.33758
         -0.469         -13.316          -0.100        -4.79425
          4.079         -12.188          -0.100       -11.75318
         -7.911           6.637          -0.100      -102.44472
          0.149           1.511          -0.100       -15.84404
        -10.959          12.177          -0.100        -2.62175
         -4.911          -1.326          -0.100       -71.82070
         -4.888           6.030          -0.100       -29.64676
         -5.783          11.196          -0.100        -5.25952
         12.867          -4.983          -0.100        -2.81742
         -3.176          -7.620          -0.100       -32.76914
          8.406          -8.536          -0.100        -1.82098
         -3.340          13.447          -0.100        -2.22305
        -14.751           9.236          -0.100        -2.24228
