              Y               X               Z             Vxx             Vxy             Vxz             Vyy             Vyz             Vzz
          1.306           6.464          -0.100         0.19136         3.12529         0.26845         4.80687         1.16688        -4.99823
          8.409           0.214          -0.100         0.26741        -0.08709         0.01078         0.59891        -0.07672        -0.86632
         -9.623          -1.587          -0.100         1.73349         5.34943         1.23915         3.43847         1.62160        -5.17196
          4.885           9.963          -0.100         2.51496         0.42809        -0.50832        -0.45562        -0.01068        -2.05934
         14.576         -10.028          -0.100        -0.13815        -0.20887         0.00651         0.38015        -0.02023        -0.24200
          7.781          14.939          -0.100         0.29801         0.22461        -0.01953        -0.06930        -0.00767        -0.22870
         -7.861           3.864          -0.100       -11.59298        -1.70859        -4.53554       -26.64375         5.67138        38.23673
         -8.343         -11.620          -0.100         0.72353         0.53014         0.05513        -0.12949         0.02531        -0.59404
          1.392           7.425          -0.100        -2.90958         1.87026         0.59407         8.91002         3.86208        -6.00044
          7.172           9.620          -0.100         4.87981         0.50219        -1.63329        -1.71480         0.09576        -3.16501
          9.219           8.732          -0.100        -0.86853         2.51067        -0.42449         3.02197        -0.95627        -2.15343
         10.609           1.952          -0.100        -0.00932        -0.08006         0.01035         0.54677        -0.04820        -0.53745
          2.407          -3.165          -0.100         5.20585        -0.67848        -0.72693         0.02941        -0.39141        -5.23526
          3.608         -13.103          -0.100         1.61888        -0.01056         0.14601        -0.59346         0.00827        -1.02542
          3.364          -8.458          -0.100       -24.01244        -2.90103        13.20656        -4.89544         1.58556        28.90788
         -3.785          -6.165          -0.100         6.74307         9.27053         5.66441         5.64466         3.76196       -12.38773
          0.689          -4.392          -0.100        20.41526         0.66996       -17.94315        -1.02103        -3.36163       -19.39423
          1.371         -14.684          -0.100         0.81145         0.11681         0.05144        -0.28909         0.00829        -0.52236
          3.792          -7.357          -0.100       -14.13138        -3.42267         0.47770        -4.28302        -0.10906        18.41441
         -2.047           2.497          -0.100       -22.69055       -15.59969        31.53016         8.41979       -20.50135        14.27075
         12.819           7.311          -0.100        -0.19444         0.16449        -0.00471         0.52545        -0.03791        -0.33101
          2.645          -4.150          -0.100        10.14332         0.37853        -3.37658        -0.51496        -0.71938        -9.62835
          2.588         -14.841          -0.100         0.84750         0.02372         0.05354        -0.32656         0.00419        -0.52095
          6.186          -1.816          -0.100         1.16385         0.15955        -0.06544         0.44251        -0.13058        -1.60637
          1.029          -6.613          -0.100       -14.76074        -9.77739         2.98874        -9.41519         4.07688        24.17592
