# lon lat x-norte(m) y-leste(m) z(m) topo(m) mag(nT)
-51.55593 -15.53898 6779.59322 21186.22881 -451.89703 301.89703 -84.78426
-51.74661 -15.53390 7344.55932 0.00000 -426.31265 276.31265 -187.56341
-51.73898 -15.53390 7344.55932 847.44915 -426.81223 276.81223 -196.95247
-51.73136 -15.53390 7344.55932 1694.89831 -427.84687 277.84687 -233.57715
-51.72373 -15.53390 7344.55932 2542.34746 -429.06024 279.06024 -262.75581
-51.71610 -15.53390 7344.55932 3389.79661 -430.27362 280.27362 -286.16443
-51.70847 -15.53390 7344.55932 4237.24576 -431.48700 281.48700 -351.78840
-51.70085 -15.53390 7344.55932 5084.69492 -432.70037 282.70037 -393.81821
-51.69322 -15.53390 7344.55932 5932.14407 -433.91375 283.91375 -373.74994
-51.68559 -15.53390 7344.55932 6779.59322 -435.12712 285.12712 -401.89123
-51.67797 -15.53390 7344.55932 7627.04237 -436.36608 286.36608 -444.38556
-51.67034 -15.53390 7344.55932 8474.49153 -437.68858 287.68858 -416.74703
-51.66271 -15.53390 7344.55932 9321.94068 -439.08493 289.08493 -349.99948
-51.65508 -15.53390 7344.55932 10169.38983 -440.55537 290.55537 -471.94014
-51.64746 -15.53390 7344.55932 11016.83898 -442.10872 292.10872 -452.95679
-51.63983 -15.53390 7344.55932 11864.28814 -443.68467 293.68467 -704.91553
-51.63220 -15.53390 7344.55932 12711.73729 -445.26061 295.26061 -1212.45731
-51.62458 -15.53390 7344.55932 13559.18644 -446.83656 296.83656 -1266.99558
-51.61695 -15.53390 7344.55932 14406.63559 -448.41250 298.41250 -879.73029
-51.60932 -15.53390 7344.55932 15254.08475 -449.98845 299.98845 -609.41750
-51.60169 -15.53390 7344.55932 16101.53390 -451.56439 301.56439 -446.15670
-51.59407 -15.53390 7344.55932 16948.98305 -452.96065 302.96065 -342.29500
-51.58644 -15.53390 7344.55932 17796.43220 -453.86034 303.86034 -244.51120
-51.57881 -15.53390 7344.55932 18643.88136 -454.32529 304.32529 -127.27383
-51.57119 -15.53390 7344.55932 19491.33051 -454.34812 304.34812 103.78953
-51.56356 -15.53390 7344.55932 20338.77966 -453.88592 303.88592 126.54150
-51.55593 -15.53390 7344.55932 21186.22881 -453.31437 303.31437 9.63816
-51.74661 -15.52881 7909.52542 0.00000 -425.90140 275.90140 -171.76997
-51.73898 -15.52881 7909.52542 847.44915 -426.35125 276.35125 -178.53905
-51.73136 -15.52881 7909.52542 1694.89831 -427.32314 277.32314 -221.15774
-51.72373 -15.52881 7909.52542 2542.34746 -428.42240 278.42240 -250.95389
-51.71610 -15.52881 7909.52542 3389.79661 -429.52165 279.52165 -259.74381
-51.70847 -15.52881 7909.52542 4237.24576 -430.62091 280.62091 -297.34894
-51.70085 -15.52881 7909.52542 5084.69492 -431.72017 281.72017 -305.44227
-51.69322 -15.52881 7909.52542 5932.14407 -432.81943 282.81943 -191.73819
-51.68559 -15.52881 7909.52542 6779.59322 -433.91869 283.91869 -260.84407
-51.67797 -15.52881 7909.52542 7627.04237 -435.05970 285.05970 -422.42263
-51.67034 -15.52881 7909.52542 8474.49153 -436.38984 286.38984 -410.44858
-51.66271 -15.52881 7909.52542 9321.94068 -437.89405 287.89405 -74.70579
-51.65508 -15.52881 7909.52542 10169.38983 -439.57300 289.57300 418.21331
-51.64746 -15.52881 7909.52542 11016.83898 -441.43833 291.43833 699.27271
-51.63983 -15.52881 7909.52542 11864.28814 -443.33959 293.33959 141.29493
-51.63220 -15.52881 7909.52542 12711.73729 -445.24085 295.24085 -1066.30723
-51.62458 -15.52881 7909.52542 13559.18644 -447.14210 297.14210 -1480.81067
-51.61695 -15.52881 7909.52542 14406.63559 -449.04336 299.04336 -1037.67000
-51.60932 -15.52881 7909.52542 15254.08475 -450.94462 300.94462 -636.60598
-51.60169 -15.52881 7909.52542 16101.53390 -452.84588 302.84588 -428.22143
-51.59407 -15.52881 7909.52542 16948.98305 -454.57775 304.57775 -347.04387
-51.58644 -15.52881 7909.52542 17796.43220 -455.67554 305.67554 -258.47477
-51.57881 -15.52881 7909.52542 18643.88136 -456.20103 306.20103 -167.86278
-51.57119 -15.52881 7909.52542 19491.33051 -456.14375 306.14375 -6.55376
-51.56356 -15.52881 7909.52542 20338.77966 -455.48405 305.48405 126.59768
-51.55593 -15.52881 7909.52542 21186.22881 -454.73170 304.73170 98.74918
-51.74661 -15.52373 8474.49153 0.00000 -425.46405 275.46405 -165.13875
-51.73898 -15.52373 8474.49153 847.44915 -425.88183 275.88183 -168.59631
-51.73136 -15.52373 8474.49153 1694.89831 -426.79941 276.79941 -199.51757
-51.72373 -15.52373 8474.49153 2542.34746 -427.78455 277.78455 -215.00393
-51.71610 -15.52373 8474.49153 3389.79661 -428.76969 278.76969 -204.17016
-51.70847 -15.52373 8474.49153 4237.24576 -429.75483 279.75483 -202.91745
-51.70085 -15.52373 8474.49153 5084.69492 -430.73997 280.73997 -177.61712
-51.69322 -15.52373 8474.49153 5932.14407 -431.72511 281.72511 -46.45518
-51.68559 -15.52373 8474.49153 6779.59322 -432.71025 282.71025 -80.13995
-51.67797 -15.52373 8474.49153 7627.04237 -433.73001 283.73001 -285.05585
-51.67034 -15.52373 8474.49153 8474.49153 -435.04340 285.04340 -456.57394
-51.66271 -15.52373 8474.49153 9321.94068 -436.65602 286.65602 -131.27968
-51.65508 -15.52373 8474.49153 10169.38983 -438.56914 288.56914 266.05827
-51.64746 -15.52373 8474.49153 11016.83898 -440.76794 290.76794 410.08598
-51.63983 -15.52373 8474.49153 11864.28814 -442.99451 292.99451 106.65156
-51.63220 -15.52373 8474.49153 12711.73729 -445.22108 295.22108 -551.64464
-51.62458 -15.52373 8474.49153 13559.18644 -447.44765 297.44765 -1091.51185
-51.61695 -15.52373 8474.49153 14406.63559 -449.67422 299.67422 -1025.12091
-51.60932 -15.52373 8474.49153 15254.08475 -451.90079 301.90079 -687.60048
-51.60169 -15.52373 8474.49153 16101.53390 -454.12736 304.12736 -447.40667
-51.59407 -15.52373 8474.49153 16948.98305 -456.23636 306.23636 -339.61767
-51.58644 -15.52373 8474.49153 17796.43220 -457.57467 307.57467 -261.21264
-51.57881 -15.52373 8474.49153 18643.88136 -458.15687 308.15687 -185.09521
-51.57119 -15.52373 8474.49153 19491.33051 -457.96728 307.96728 -72.79403
-51.56356 -15.52373 8474.49153 20338.77966 -457.08218 307.08218 73.98974
-51.55593 -15.52373 8474.49153 21186.22881 -456.14903 306.14903 133.90338
-51.74661 -15.51864 9039.45763 0.00000 -425.00562 275.00562 -153.71892
-51.73898 -15.51864 9039.45763 847.44915 -425.41972 275.41972 -152.85523
-51.73136 -15.51864 9039.45763 1694.89831 -426.27568 276.27568 -168.35448
-51.72373 -15.51864 9039.45763 2542.34746 -427.14670 277.14670 -169.34967
-51.71610 -15.51864 9039.45763 3389.79661 -428.01772 278.01772 -145.47442
-51.70847 -15.51864 9039.45763 4237.24576 -428.88875 278.88875 -118.65669
-51.70085 -15.51864 9039.45763 5084.69492 -429.75977 279.75977 -60.34821
-51.69322 -15.51864 9039.45763 5932.14407 -430.63079 280.63079 97.35079
-51.68559 -15.51864 9039.45763 6779.59322 -431.50181 281.50181 146.75565
-51.67797 -15.51864 9039.45763 7627.04237 -432.38184 282.38184 -4.42126
-51.67034 -15.51864 9039.45763 8474.49153 -433.62765 283.62765 -265.28124
-51.66271 -15.51864 9039.45763 9321.94068 -435.34975 285.34975 -97.12513
-51.65508 -15.51864 9039.45763 10169.38983 -437.55061 287.55061 144.25876
-51.64746 -15.51864 9039.45763 11016.83898 -440.09755 290.09755 142.71453
-51.63983 -15.51864 9039.45763 11864.28814 -442.64943 292.64943 30.18320
-51.63220 -15.51864 9039.45763 12711.73729 -445.20132 295.20132 -194.92311
-51.62458 -15.51864 9039.45763 13559.18644 -447.75320 297.75320 -764.20895
-51.61695 -15.51864 9039.45763 14406.63559 -450.30508 300.30508 -926.65660
-51.60932 -15.51864 9039.45763 15254.08475 -452.85696 302.85696 -691.47097
-51.60169 -15.51864 9039.45763 16101.53390 -455.40885 305.40885 -467.16489
-51.59407 -15.51864 9039.45763 16948.98305 -457.92300 307.92300 -346.18110
-51.58644 -15.51864 9039.45763 17796.43220 -459.58431 309.58431 -269.69709
-51.57881 -15.51864 9039.45763 18643.88136 -460.21582 310.21582 -203.44908
-51.57119 -15.51864 9039.45763 19491.33051 -459.79186 309.79186 -115.42449
-51.56356 -15.51864 9039.45763 20338.77966 -458.68030 308.68030 17.52829
-51.55593 -15.51864 9039.45763 21186.22881 -457.56637 307.56637 127.00025
-51.74661 -15.51356 9604.42373 0.00000 -424.53248 274.53248 -131.99050
-51.73898 -15.51356 9604.42373 847.44915 -424.99504 274.99504 -122.66075
-51.73136 -15.51356 9604.42373 1694.89831 -425.75195 275.75195 -118.17675
-51.72373 -15.51356 9604.42373 2542.34746 -426.52140 276.52140 -105.96873
-51.71610 -15.51356 9604.42373 3389.79661 -427.31166 277.31166 -82.05212
-51.70847 -15.51356 9604.42373 4237.24576 -428.08758 278.08758 -51.84198
-51.70085 -15.51356 9604.42373 5084.69492 -428.83411 278.83411 34.30231
-51.69322 -15.51356 9604.42373 5932.14407 -429.55491 279.55491 242.84142
-51.68559 -15.51356 9604.42373 6779.59322 -430.29338 280.29338 463.06576
-51.67797 -15.51356 9604.42373 7627.04237 -431.05028 281.05028 548.86908
-51.67034 -15.51356 9604.42373 8474.49153 -432.12214 282.12214 399.63882
-51.66271 -15.51356 9604.42373 9321.94068 -433.95619 283.95619 117.55609
-51.65508 -15.51356 9604.42373 10169.38983 -436.54996 286.54996 154.01894
-51.64746 -15.51356 9604.42373 11016.83898 -439.42716 289.42716 74.92189
-51.63983 -15.51356 9604.42373 11864.28814 -442.30509 292.30509 -19.72426
-51.63220 -15.51356 9604.42373 12711.73729 -445.16304 295.16304 -126.78868
-51.62458 -15.51356 9604.42373 13559.18644 -448.00973 298.00973 -465.23337
-51.61695 -15.51356 9604.42373 14406.63559 -450.87966 300.87966 -681.84272
-51.60932 -15.51356 9604.42373 15254.08475 -453.79165 303.79165 -611.21862
-51.60169 -15.51356 9604.42373 16101.53390 -456.69033 306.69033 -483.51165
-51.59407 -15.51356 9604.42373 16948.98305 -459.56753 309.56753 -375.75309
-51.58644 -15.51356 9604.42373 17796.43220 -461.72997 311.72997 -287.70085
-51.57881 -15.51356 9604.42373 18643.88136 -462.39460 312.39460 -220.37869
-51.57119 -15.51356 9604.42373 19491.33051 -461.57317 311.57317 -121.87374
-51.56356 -15.51356 9604.42373 20338.77966 -460.27843 310.27843 -40.81067
-51.55593 -15.51356 9604.42373 21186.22881 -458.94087 308.94087 59.32530
-51.74661 -15.50847 10169.38983 0.00000 -424.05728 274.05728 -112.58504
-51.73898 -15.50847 10169.38983 847.44915 -424.58564 274.58564 -104.25160
-51.73136 -15.50847 10169.38983 1694.89831 -425.30763 275.30763 -85.57179
-51.72373 -15.50847 10169.38983 2542.34746 -426.06547 276.06547 -60.53154
-51.71610 -15.50847 10169.38983 3389.79661 -426.80382 276.80382 -31.49055
-51.70847 -15.50847 10169.38983 4237.24576 -427.50030 277.50030 9.72270
-51.70085 -15.50847 10169.38983 5084.69492 -428.13975 278.13975 118.58148
-51.69322 -15.50847 10169.38983 5932.14407 -428.71146 278.71146 350.59979
-51.68559 -15.50847 10169.38983 6779.59322 -429.21750 279.21750 654.43219
-51.67797 -15.50847 10169.38983 7627.04237 -429.72903 279.72903 915.24021
-51.67034 -15.50847 10169.38983 8474.49153 -430.51855 280.51855 958.96687
-51.66271 -15.50847 10169.38983 9321.94068 -432.47165 282.47165 488.43977
-51.65508 -15.50847 10169.38983 10169.38983 -435.55646 285.55646 397.03150
-51.64746 -15.50847 10169.38983 11016.83898 -438.80640 288.80640 214.96741
-51.63983 -15.50847 10169.38983 11864.28814 -441.96906 291.96906 63.28212
-51.63220 -15.50847 10169.38983 12711.73729 -445.04936 295.04936 -12.82523
-51.62458 -15.50847 10169.38983 13559.18644 -448.10745 298.10745 -202.41247
-51.61695 -15.50847 10169.38983 14406.63559 -451.21053 301.21053 -455.70265
-51.60932 -15.50847 10169.38983 15254.08475 -454.42204 304.42204 -505.13688
-51.60169 -15.50847 10169.38983 16101.53390 -457.78088 307.78088 -455.91983
-51.59407 -15.50847 10169.38983 16948.98305 -461.17429 311.17429 -373.37598
-51.58644 -15.50847 10169.38983 17796.43220 -464.02271 314.02271 -294.68697
-51.57881 -15.50847 10169.38983 18643.88136 -464.67383 314.67383 -233.63293
-51.57119 -15.50847 10169.38983 19491.33051 -463.33721 313.33721 -150.53724
-51.56356 -15.50847 10169.38983 20338.77966 -461.58877 311.58877 -98.74075
-51.55593 -15.50847 10169.38983 21186.22881 -459.87601 309.87601 -10.23455
-51.74661 -15.50339 10734.35593 0.00000 -423.64715 273.64715 -95.34777
-51.73898 -15.50339 10734.35593 847.44915 -424.33506 274.33506 -96.62976
-51.73136 -15.50339 10734.35593 1694.89831 -425.07785 275.07785 -69.05122
-51.72373 -15.50339 10734.35593 2542.34746 -425.79844 275.79844 -31.45539
-51.71610 -15.50339 10734.35593 3389.79661 -426.47851 276.47851 7.77511
-51.70847 -15.50339 10734.35593 4237.24576 -427.10344 277.10344 64.74067
-51.70085 -15.50339 10734.35593 5084.69492 -427.65784 277.65784 193.91654
-51.69322 -15.50339 10734.35593 5932.14407 -428.12419 278.12419 426.72452
-51.68559 -15.50339 10734.35593 6779.59322 -428.48282 278.48282 742.85886
-51.67797 -15.50339 10734.35593 7627.04237 -428.71818 278.71818 1127.11485
-51.67034 -15.50339 10734.35593 8474.49153 -428.93384 278.93384 1446.79513
-51.66271 -15.50339 10734.35593 9321.94068 -431.03226 281.03226 976.61590
-51.65508 -15.50339 10734.35593 10169.38983 -434.76718 284.76718 812.96973
-51.64746 -15.50339 10734.35593 11016.83898 -438.30436 288.30436 503.64788
-51.63983 -15.50339 10734.35593 11864.28814 -441.64201 291.64201 248.80841
-51.63220 -15.50339 10734.35593 12711.73729 -444.86680 294.86680 136.73175
-51.62458 -15.50339 10734.35593 13559.18644 -448.06405 298.06405 42.55317
-51.61695 -15.50339 10734.35593 14406.63559 -451.31690 301.31690 -242.48848
-51.60932 -15.50339 10734.35593 15254.08475 -454.71027 304.71027 -380.65715
-51.60169 -15.50339 10734.35593 16101.53390 -458.33359 308.33359 -398.01861
-51.59407 -15.50339 10734.35593 16948.98305 -462.26957 312.26957 -349.13997
-51.58644 -15.50339 10734.35593 17796.43220 -466.30894 316.30894 -294.16147
-51.57881 -15.50339 10734.35593 18643.88136 -466.76642 316.76642 -245.40967
-51.57119 -15.50339 10734.35593 19491.33051 -464.44261 314.44261 -192.83663
-51.56356 -15.50339 10734.35593 20338.77966 -462.26468 312.26468 -156.43259
-51.55593 -15.50339 10734.35593 21186.22881 -460.34404 310.34404 -80.00131
-51.74661 -15.49831 11299.32203 0.00000 -423.65521 273.65521 -68.37312
-51.73898 -15.49831 11299.32203 847.44915 -424.34854 274.34854 -61.49259
-51.73136 -15.49831 11299.32203 1694.89831 -425.03985 275.03985 -32.97934
-51.72373 -15.49831 11299.32203 2542.34746 -425.70137 275.70137 3.83923
-51.71610 -15.49831 11299.32203 3389.79661 -426.31953 276.31953 47.19790
-51.70847 -15.49831 11299.32203 4237.24576 -426.88075 276.88075 119.41827
-51.70085 -15.49831 11299.32203 5084.69492 -427.36958 277.36958 234.85485
-51.69322 -15.49831 11299.32203 5932.14407 -427.76758 277.76758 441.71445
-51.68559 -15.49831 11299.32203 6779.59322 -428.05216 278.05216 707.99517
-51.67797 -15.49831 11299.32203 7627.04237 -428.19651 278.19651 1057.75402
-51.67034 -15.49831 11299.32203 8474.49153 -428.19513 278.19513 1446.37038
-51.66271 -15.49831 11299.32203 9321.94068 -430.34202 280.34202 1436.54108
-51.65508 -15.49831 11299.32203 10169.38983 -434.27777 284.27777 952.43792
-51.64746 -15.49831 11299.32203 11016.83898 -437.90766 287.90766 639.61339
-51.63983 -15.49831 11299.32203 11864.28814 -441.32306 291.32306 584.74582
-51.63220 -15.49831 11299.32203 12711.73729 -444.62143 294.62143 617.58561
-51.62458 -15.49831 11299.32203 13559.18644 -447.89153 297.89153 401.85546
-51.61695 -15.49831 11299.32203 14406.63559 -451.21869 301.21869 -22.67851
-51.60932 -15.49831 11299.32203 15254.08475 -454.69076 304.69076 -253.78138
-51.60169 -15.49831 11299.32203 16101.53390 -458.40398 308.40398 -323.32639
-51.59407 -15.49831 11299.32203 16948.98305 -462.46655 312.46655 -313.38687
-51.58644 -15.49831 11299.32203 17796.43220 -466.93459 316.93459 -301.68370
-51.57881 -15.49831 11299.32203 18643.88136 -467.25789 317.25789 -248.61166
-51.57119 -15.49831 11299.32203 19491.33051 -464.65452 314.65452 -234.65160
-51.56356 -15.49831 11299.32203 20338.77966 -462.37928 312.37928 -208.16020
-51.55593 -15.49831 11299.32203 21186.22881 -460.39070 310.39070 -138.21936
-51.74661 -15.49322 11864.28814 0.00000 -424.21052 274.21052 -38.49741
-51.73898 -15.49322 11864.28814 847.44915 -424.61805 274.61805 -19.50511
-51.73136 -15.49322 11864.28814 1694.89831 -425.18993 275.18993 5.89444
-51.72373 -15.49322 11864.28814 2542.34746 -425.77169 275.77169 36.93321
-51.71610 -15.49322 11864.28814 3389.79661 -426.32469 276.32469 83.34265
-51.70847 -15.49322 11864.28814 4237.24576 -426.83000 276.83000 169.32446
-51.70085 -15.49322 11864.28814 5084.69492 -427.27239 277.27239 262.33350
-51.69322 -15.49322 11864.28814 5932.14407 -427.63815 277.63815 432.23169
-51.68559 -15.49322 11864.28814 6779.59322 -427.91972 277.91972 629.56767
-51.67797 -15.49322 11864.28814 7627.04237 -428.14940 278.14940 900.33073
-51.67034 -15.49322 11864.28814 8474.49153 -428.62939 278.62939 1321.09991
-51.66271 -15.49322 11864.28814 9321.94068 -430.63090 280.63090 1854.95771
-51.65508 -15.49322 11864.28814 10169.38983 -434.07955 284.07955 991.30389
-51.64746 -15.49322 11864.28814 11016.83898 -437.61434 287.61434 731.63005
-51.63983 -15.49322 11864.28814 11864.28814 -441.01208 291.01208 932.69081
-51.63220 -15.49322 11864.28814 12711.73729 -444.31408 294.31408 1132.73438
-51.62458 -15.49322 11864.28814 13559.18644 -447.59154 297.59154 797.86475
-51.61695 -15.49322 11864.28814 14406.63559 -450.91863 300.91863 188.07496
-51.60932 -15.49322 11864.28814 15254.08475 -454.36819 304.36819 -127.54892
-51.60169 -15.49322 11864.28814 16101.53390 -458.00145 308.00145 -242.45320
-51.59407 -15.49322 11864.28814 16948.98305 -461.79314 311.79314 -271.44651
-51.58644 -15.49322 11864.28814 17796.43220 -465.10832 315.10832 -307.32778
-51.57881 -15.49322 11864.28814 18643.88136 -465.73157 315.73157 -250.25683
-51.57119 -15.49322 11864.28814 19491.33051 -463.99791 313.99791 -261.46914
-51.56356 -15.49322 11864.28814 20338.77966 -461.94295 311.94295 -235.74866
-51.55593 -15.49322 11864.28814 21186.22881 -460.02220 310.02220 -177.18278
-51.74661 -15.48814 12429.25424 0.00000 -424.87076 274.87076 -28.82289
-51.73898 -15.48814 12429.25424 847.44915 -425.11717 275.11717 -14.30726
-51.73136 -15.48814 12429.25424 1694.89831 -425.54727 275.54727 3.87349
-51.72373 -15.48814 12429.25424 2542.34746 -426.02260 276.02260 28.46109
-51.71610 -15.48814 12429.25424 3389.79661 -426.50528 276.50528 69.23838
-51.70847 -15.48814 12429.25424 4237.24576 -426.96257 276.96257 144.32867
-51.70085 -15.48814 12429.25424 5084.69492 -427.37942 277.37942 248.15210
-51.69322 -15.48814 12429.25424 5932.14407 -427.75368 277.75368 391.08658
-51.68559 -15.48814 12429.25424 6779.59322 -428.11555 278.11555 545.05498
-51.67797 -15.48814 12429.25424 7627.04237 -428.53790 278.53790 731.85908
-51.67034 -15.48814 12429.25424 8474.49153 -429.30420 279.30420 974.18167
-51.66271 -15.48814 12429.25424 9321.94068 -431.18091 281.18091 1189.96936
-51.65508 -15.48814 12429.25424 10169.38983 -434.15699 284.15699 858.52096
-51.64746 -15.48814 12429.25424 11016.83898 -437.43463 287.43463 858.27787
-51.63983 -15.48814 12429.25424 11864.28814 -440.70970 290.70970 1042.53660
-51.63220 -15.48814 12429.25424 12711.73729 -443.94050 293.94050 1090.57079
-51.62458 -15.48814 12429.25424 13559.18644 -447.15568 297.15568 755.40624
-51.61695 -15.48814 12429.25424 14406.63559 -450.40279 300.40279 290.01771
-51.60932 -15.48814 12429.25424 15254.08475 -453.71860 303.71860 -11.33793
-51.60169 -15.48814 12429.25424 16101.53390 -457.07732 307.07732 -153.49105
-51.59407 -15.48814 12429.25424 16948.98305 -460.35716 310.35716 -205.09262
-51.58644 -15.48814 12429.25424 17796.43220 -462.95130 312.95130 -247.99998
-51.57881 -15.48814 12429.25424 18643.88136 -463.64069 313.64069 -281.61341
-51.57119 -15.48814 12429.25424 19491.33051 -462.49008 312.49008 -179.72917
-51.56356 -15.48814 12429.25424 20338.77966 -460.90211 310.90211 -127.68795
-51.55593 -15.48814 12429.25424 21186.22881 -459.20667 309.20667 -116.53110
-51.74661 -15.48305 12994.22034 0.00000 -425.51029 275.51029 -19.17435
-51.73898 -15.48305 12994.22034 847.44915 -425.64058 275.64058 -9.62771
-51.73136 -15.48305 12994.22034 1694.89831 -426.05451 276.05451 1.99716
-51.72373 -15.48305 12994.22034 2542.34746 -426.47139 276.47139 20.01671
-51.71610 -15.48305 12994.22034 3389.79661 -426.88826 276.88826 50.93690
-51.70847 -15.48305 12994.22034 4237.24576 -427.30560 277.30560 102.93760
-51.70085 -15.48305 12994.22034 5084.69492 -427.72202 277.72202 221.33917
-51.69322 -15.48305 12994.22034 5932.14407 -428.13890 278.13890 342.74963
-51.68559 -15.48305 12994.22034 6779.59322 -428.55577 278.55577 461.18739
-51.67797 -15.48305 12994.22034 7627.04237 -428.97534 278.97534 576.18730
-51.67034 -15.48305 12994.22034 8474.49153 -429.92996 279.92996 675.72950
-51.66271 -15.48305 12994.22034 9321.94068 -431.69326 281.69326 668.51069
-51.65508 -15.48305 12994.22034 10169.38983 -434.26977 284.26977 741.01335
-51.64746 -15.48305 12994.22034 11016.83898 -437.34311 287.34311 914.93508
-51.63983 -15.48305 12994.22034 11864.28814 -440.41684 290.41684 1032.95350
-51.63220 -15.48305 12994.22034 12711.73729 -443.49057 293.49057 965.61778
-51.62458 -15.48305 12994.22034 13559.18644 -446.56388 296.56388 690.68470
-51.61695 -15.48305 12994.22034 14406.63559 -449.63804 299.63804 339.23872
-51.60932 -15.48305 12994.22034 15254.08475 -452.71177 302.71177 70.35368
-51.60169 -15.48305 12994.22034 16101.53390 -455.78550 305.78550 -79.89185
-51.59407 -15.48305 12994.22034 16948.98305 -458.84218 308.84218 -142.56117
-51.58644 -15.48305 12994.22034 17796.43220 -460.89608 310.89608 -182.67703
-51.57881 -15.48305 12994.22034 18643.88136 -461.57723 311.57723 -266.56116
-51.57119 -15.48305 12994.22034 19491.33051 -460.84998 310.84998 -112.12845
-51.56356 -15.48305 12994.22034 20338.77966 -459.37118 309.37118 -55.56128
-51.55593 -15.48305 12994.22034 21186.22881 -457.89237 307.89237 -77.03269
-51.74661 -15.47797 13559.18644 0.00000 -426.12018 276.12018 -1.45555
-51.73898 -15.47797 13559.18644 847.44915 -426.18851 276.18851 11.39202
-51.73136 -15.47797 13559.18644 1694.89831 -426.56426 276.56426 21.86147
-51.72373 -15.47797 13559.18644 2542.34746 -426.97043 276.97043 31.37815
-51.71610 -15.47797 13559.18644 3389.79661 -427.37659 277.37659 34.14984
-51.70847 -15.47797 13559.18644 4237.24576 -427.78275 277.78275 21.44410
-51.70085 -15.47797 13559.18644 5084.69492 -428.18891 278.18891 159.05959
-51.69322 -15.47797 13559.18644 5932.14407 -428.59508 278.59508 282.90957
-51.68559 -15.47797 13559.18644 6779.59322 -429.00124 279.00124 380.82964
-51.67797 -15.47797 13559.18644 7627.04237 -429.45575 279.45575 468.57000
-51.67034 -15.47797 13559.18644 8474.49153 -430.48635 280.48635 564.86766
-51.66271 -15.47797 13559.18644 9321.94068 -432.13969 282.13969 652.56656
-51.65508 -15.47797 13559.18644 10169.38983 -434.41855 284.41855 730.21543
-51.64746 -15.47797 13559.18644 11016.83898 -437.25420 287.25420 763.30826
-51.63983 -15.47797 13559.18644 11864.28814 -440.12665 290.12665 760.39668
-51.63220 -15.47797 13559.18644 12711.73729 -442.99909 292.99909 703.34443
-51.62458 -15.47797 13559.18644 13559.18644 -445.87153 295.87153 508.27398
-51.61695 -15.47797 13559.18644 14406.63559 -448.74398 298.74398 256.69628
-51.60932 -15.47797 13559.18644 15254.08475 -451.61642 301.61642 63.70434
-51.60169 -15.47797 13559.18644 16101.53390 -454.48886 304.48886 -48.72532
-51.59407 -15.47797 13559.18644 16948.98305 -457.24307 307.24307 -95.17686
-51.58644 -15.47797 13559.18644 17796.43220 -458.96152 308.96152 -106.98851
-51.57881 -15.47797 13559.18644 18643.88136 -459.61203 309.61203 -117.45517
-51.57119 -15.47797 13559.18644 19491.33051 -459.17126 309.17126 -98.74099
-51.56356 -15.47797 13559.18644 20338.77966 -457.82050 307.82050 -100.67621
-51.55593 -15.47797 13559.18644 21186.22881 -456.43111 306.43111 -109.63986
-51.74661 -15.47288 14124.15254 0.00000 -426.70194 276.70194 12.28158
-51.73898 -15.47288 14124.15254 847.44915 -426.74023 276.74023 28.97409
-51.73136 -15.47288 14124.15254 1694.89831 -427.07402 277.07402 44.85556
-51.72373 -15.47288 14124.15254 2542.34746 -427.46946 277.46946 68.91059
-51.71610 -15.47288 14124.15254 3389.79661 -427.86491 277.86491 83.25244
-51.70847 -15.47288 14124.15254 4237.24576 -428.26036 278.26036 36.92041
-51.70085 -15.47288 14124.15254 5084.69492 -428.65581 278.65581 149.49172
-51.69322 -15.47288 14124.15254 5932.14407 -429.05126 279.05126 248.61226
-51.68559 -15.47288 14124.15254 6779.59322 -429.44671 279.44671 325.56658
-51.67797 -15.47288 14124.15254 7627.04237 -429.94321 279.94321 394.65114
-51.67034 -15.47288 14124.15254 8474.49153 -430.97918 280.97918 476.75867
-51.66271 -15.47288 14124.15254 9321.94068 -432.52402 282.52402 590.27603
-51.65508 -15.47288 14124.15254 10169.38983 -434.57975 284.57975 664.13599
-51.64746 -15.47288 14124.15254 11016.83898 -437.16530 287.16530 627.03712
-51.63983 -15.47288 14124.15254 11864.28814 -439.83645 289.83645 568.12814
-51.63220 -15.47288 14124.15254 12711.73729 -442.50761 292.50761 527.02983
-51.62458 -15.47288 14124.15254 13559.18644 -445.17876 295.17876 413.28724
-51.61695 -15.47288 14124.15254 14406.63559 -447.84992 297.84992 230.75938
-51.60932 -15.47288 14124.15254 15254.08475 -450.52107 300.52107 73.03913
-51.60169 -15.47288 14124.15254 16101.53390 -453.19222 303.19222 -23.53350
-51.59407 -15.47288 14124.15254 16948.98305 -455.64295 305.64295 -64.75288
-51.58644 -15.47288 14124.15254 17796.43220 -457.13526 307.13526 -75.70992
-51.57881 -15.47288 14124.15254 18643.88136 -457.74543 307.74543 -64.61310
-51.57119 -15.47288 14124.15254 19491.33051 -457.45672 307.45672 -98.55551
-51.56356 -15.47288 14124.15254 20338.77966 -456.26982 306.26982 -120.24182
-51.55593 -15.47288 14124.15254 21186.22881 -454.96984 304.96984 -122.23409
-51.74661 -15.46780 14689.11864 0.00000 -427.25862 277.25862 20.30631
-51.73898 -15.46780 14689.11864 847.44915 -427.28362 277.28362 41.20624
-51.73136 -15.46780 14689.11864 1694.89831 -427.58377 277.58377 71.22400
-51.72373 -15.46780 14689.11864 2542.34746 -427.96850 277.96850 141.29972
-51.71610 -15.46780 14689.11864 3389.79661 -428.35324 278.35324 224.52009
